2025-04-03 18:23:57,706 - INFO - Experiment started at 2025-04-03 18:23:57.706371
2025-04-03 18:23:57,707 - INFO - Experiment mode: knowledge_bases
2025-04-03 18:23:57,707 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-03 18:23:57,707 - INFO - Using model: gemma-2-9b
2025-04-03 18:23:57,708 - INFO - Number of questions: 20
2025-04-03 18:23:57,708 - INFO - Repeats per question: 25
2025-04-03 18:23:57,708 - INFO - Timeout: 16 seconds
2025-04-03 18:23:57,708 - INFO - Concurrency: 15 workers
2025-04-03 18:23:57,708 - INFO - Delay between requests: 0.00625 seconds
2025-04-03 18:23:57,708 - INFO - Total API calls expected: 1000
2025-04-03 18:24:42,125 - INFO - Experiment started at 2025-04-03 18:24:42.125248
2025-04-03 18:24:42,126 - INFO - Experiment mode: knowledge_bases
2025-04-03 18:24:42,126 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-03 18:24:42,126 - INFO - Using model: gemma-2-9b
2025-04-03 18:24:42,126 - INFO - Number of questions: 20
2025-04-03 18:24:42,126 - INFO - Repeats per question: 25
2025-04-03 18:24:42,126 - INFO - Timeout: 16 seconds
2025-04-03 18:24:42,126 - INFO - Concurrency: 15 workers
2025-04-03 18:24:42,126 - INFO - Delay between requests: 0.00625 seconds
2025-04-03 18:24:42,126 - INFO - Total API calls expected: 1000
2025-04-03 18:27:41,270 - INFO - Experiment started at 2025-04-03 18:27:41.270448
2025-04-03 18:27:41,271 - INFO - Experiment mode: knowledge_bases
2025-04-03 18:27:41,271 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-03 18:27:41,271 - INFO - Using model: gemma-2-9b
2025-04-03 18:27:41,271 - INFO - Number of questions: 20
2025-04-03 18:27:41,271 - INFO - Repeats per question: 25
2025-04-03 18:27:41,272 - INFO - Timeout: 16 seconds
2025-04-03 18:27:41,272 - INFO - Concurrency: 15 workers
2025-04-03 18:27:41,273 - INFO - Delay between requests: 0.00625 seconds
2025-04-03 18:27:41,273 - INFO - Total API calls expected: 1000
2025-04-03 18:28:38,455 - INFO - Starting repeat 1/25 for all questions
2025-04-03 18:28:38,456 - INFO - Processing kb_a, Q1, repeat 1
2025-04-03 18:54:30,172 - INFO - Processing kb_b, Q20, repeat 6
2025-04-03 18:54:30,817 - INFO - Starting repeat 7/25 for all questions
2025-04-03 18:54:30,817 - INFO - Processing kb_b, Q1, repeat 7
2025-04-03 18:54:33,178 - INFO - Processing kb_b, Q2, repeat 7
2025-04-03 18:54:34,074 - INFO - Processing kb_b, Q3, repeat 7
2025-04-03 18:54:34,779 - INFO - Processing kb_b, Q4, repeat 7
2025-04-03 18:54:35,565 - INFO - Processing kb_b, Q5, repeat 7
2025-04-03 18:54:40,337 - INFO - Processing kb_b, Q6, repeat 7
2025-04-03 18:54:42,357 - INFO - Processing kb_b, Q7, repeat 7
2025-04-03 18:54:44,098 - INFO - Processing kb_b, Q8, repeat 7
2025-04-03 18:54:47,356 - INFO - Processing kb_b, Q9, repeat 7
2025-04-03 18:54:48,817 - INFO - Processing kb_b, Q10, repeat 7
2025-04-03 18:54:51,661 - INFO - Processing kb_b, Q11, repeat 7
2025-04-03 18:54:53,319 - INFO - Processing kb_b, Q12, repeat 7
2025-04-03 18:54:54,654 - INFO - Processing kb_b, Q13, repeat 7
2025-04-03 18:55:06,782 - INFO - Processing kb_b, Q14, repeat 7
2025-04-03 18:55:11,728 - INFO - Processing kb_b, Q15, repeat 7
2025-04-03 18:55:12,389 - INFO - Processing kb_b, Q16, repeat 7
2025-04-03 18:55:13,291 - INFO - Processing kb_b, Q17, repeat 7
2025-04-03 18:55:13,954 - INFO - Processing kb_b, Q18, repeat 7
2025-04-03 18:55:20,513 - INFO - Processing kb_b, Q19, repeat 7
2025-04-03 18:55:21,176 - INFO - Processing kb_b, Q20, repeat 7
2025-04-03 18:55:21,999 - INFO - Starting repeat 8/25 for all questions
2025-04-03 18:55:21,999 - INFO - Processing kb_b, Q1, repeat 8
2025-04-03 18:55:24,934 - INFO - Processing kb_b, Q2, repeat 8
2025-04-03 18:55:25,792 - INFO - Processing kb_b, Q3, repeat 8
2025-04-03 18:55:26,501 - INFO - Processing kb_b, Q4, repeat 8
2025-04-03 18:55:27,277 - INFO - Processing kb_b, Q5, repeat 8
2025-04-03 18:55:32,227 - INFO - Processing kb_b, Q6, repeat 8
2025-04-03 18:55:33,877 - INFO - Processing kb_b, Q7, repeat 8
2025-04-03 18:55:37,261 - INFO - Processing kb_b, Q8, repeat 8
2025-04-03 18:55:40,838 - INFO - Processing kb_b, Q9, repeat 8
2025-04-03 18:55:42,415 - INFO - Processing kb_b, Q10, repeat 8
2025-04-03 18:55:43,231 - INFO - Processing kb_b, Q11, repeat 8
2025-04-03 18:55:46,092 - INFO - Processing kb_b, Q12, repeat 8
2025-04-03 18:55:47,330 - INFO - Processing kb_b, Q13, repeat 8
2025-04-03 18:55:59,850 - INFO - Processing kb_b, Q14, repeat 8
2025-04-03 18:56:03,536 - INFO - Processing kb_b, Q15, repeat 8
2025-04-03 18:56:04,189 - INFO - Processing kb_b, Q16, repeat 8
2025-04-03 18:56:05,718 - INFO - Processing kb_b, Q17, repeat 8
2025-04-03 18:56:06,383 - INFO - Processing kb_b, Q18, repeat 8
2025-04-03 18:56:08,767 - INFO - Processing kb_b, Q19, repeat 8
2025-04-03 18:56:09,420 - INFO - Processing kb_b, Q20, repeat 8
2025-04-03 18:56:10,161 - INFO - Starting repeat 9/25 for all questions
2025-04-03 18:56:10,162 - INFO - Processing kb_b, Q1, repeat 9
2025-04-03 18:56:13,419 - INFO - Processing kb_b, Q2, repeat 9
2025-04-03 18:56:14,307 - INFO - Processing kb_b, Q3, repeat 9
2025-04-03 18:56:16,068 - INFO - Processing kb_b, Q4, repeat 9
2025-04-03 18:56:16,946 - INFO - Processing kb_b, Q5, repeat 9
2025-04-03 18:56:22,744 - INFO - Processing kb_b, Q6, repeat 9
2025-04-03 18:56:24,147 - INFO - Processing kb_b, Q7, repeat 9
2025-04-03 18:56:26,171 - INFO - Processing kb_b, Q8, repeat 9
2025-04-03 18:56:28,959 - INFO - Processing kb_b, Q9, repeat 9
2025-04-03 18:56:30,786 - INFO - Processing kb_b, Q10, repeat 9
2025-04-03 18:56:31,687 - INFO - Processing kb_b, Q11, repeat 9
2025-04-03 18:56:33,236 - INFO - Processing kb_b, Q12, repeat 9
2025-04-03 18:56:34,498 - INFO - Processing kb_b, Q13, repeat 9
2025-04-03 18:56:48,078 - INFO - Processing kb_b, Q14, repeat 9
2025-04-03 18:56:51,640 - INFO - Processing kb_b, Q15, repeat 9
2025-04-03 18:56:52,288 - INFO - Processing kb_b, Q16, repeat 9
2025-04-03 18:56:53,197 - INFO - Processing kb_b, Q17, repeat 9
2025-04-03 18:56:53,842 - INFO - Processing kb_b, Q18, repeat 9
2025-04-03 18:56:57,244 - INFO - Processing kb_b, Q19, repeat 9
2025-04-03 18:56:57,847 - INFO - Processing kb_b, Q20, repeat 9
2025-04-03 18:56:58,773 - INFO - Starting repeat 10/25 for all questions
2025-04-03 18:56:58,773 - INFO - Processing kb_b, Q1, repeat 10
2025-04-03 18:57:01,258 - INFO - Processing kb_b, Q2, repeat 10
2025-04-03 18:57:02,140 - INFO - Processing kb_b, Q3, repeat 10
2025-04-03 18:57:02,834 - INFO - Processing kb_b, Q4, repeat 10
2025-04-03 18:57:03,875 - INFO - Processing kb_b, Q5, repeat 10
2025-04-03 18:57:09,864 - INFO - Processing kb_b, Q6, repeat 10
2025-04-03 18:57:11,528 - INFO - Processing kb_b, Q7, repeat 10
2025-04-03 18:57:13,221 - INFO - Processing kb_b, Q8, repeat 10
2025-04-03 18:57:15,736 - INFO - Processing kb_b, Q9, repeat 10
2025-04-03 18:57:17,368 - INFO - Processing kb_b, Q10, repeat 10
2025-04-03 18:57:19,226 - INFO - Processing kb_b, Q11, repeat 10
2025-04-03 18:57:20,953 - INFO - Processing kb_b, Q12, repeat 10
2025-04-03 18:57:22,358 - INFO - Processing kb_b, Q13, repeat 10
2025-04-03 18:57:33,909 - INFO - Processing kb_b, Q14, repeat 10
2025-04-03 18:57:37,731 - INFO - Processing kb_b, Q15, repeat 10
2025-04-03 18:57:38,428 - INFO - Processing kb_b, Q16, repeat 10
2025-04-03 18:57:39,350 - INFO - Processing kb_b, Q17, repeat 10
2025-04-03 18:57:39,965 - INFO - Processing kb_b, Q18, repeat 10
2025-04-03 18:57:45,348 - INFO - Processing kb_b, Q19, repeat 10
2025-04-03 18:57:45,957 - INFO - Processing kb_b, Q20, repeat 10
2025-04-03 18:57:46,698 - INFO - Starting repeat 11/25 for all questions
2025-04-03 18:57:46,698 - INFO - Processing kb_b, Q1, repeat 11
2025-04-03 18:57:50,091 - INFO - Processing kb_b, Q2, repeat 11
2025-04-03 18:57:50,957 - INFO - Processing kb_b, Q3, repeat 11
2025-04-03 18:57:51,629 - INFO - Processing kb_b, Q4, repeat 11
2025-04-03 18:57:52,390 - INFO - Processing kb_b, Q5, repeat 11
2025-04-03 18:58:00,249 - INFO - Processing kb_b, Q6, repeat 11
2025-04-03 18:58:02,389 - INFO - Processing kb_b, Q7, repeat 11
2025-04-03 18:58:04,276 - INFO - Processing kb_b, Q8, repeat 11
2025-04-03 18:58:06,784 - INFO - Processing kb_b, Q9, repeat 11
2025-04-03 18:58:08,509 - INFO - Processing kb_b, Q10, repeat 11
2025-04-03 18:58:10,425 - INFO - Processing kb_b, Q11, repeat 11
2025-04-03 18:58:11,921 - INFO - Processing kb_b, Q12, repeat 11
2025-04-03 18:58:13,194 - INFO - Processing kb_b, Q13, repeat 11
2025-04-03 18:58:26,163 - INFO - Processing kb_b, Q14, repeat 11
2025-04-03 18:58:29,420 - INFO - Processing kb_b, Q15, repeat 11
2025-04-03 18:58:30,053 - INFO - Processing kb_b, Q16, repeat 11
2025-04-03 18:58:31,162 - INFO - Processing kb_b, Q17, repeat 11
2025-04-03 18:58:31,785 - INFO - Processing kb_b, Q18, repeat 11
2025-04-03 18:58:35,835 - INFO - Processing kb_b, Q19, repeat 11
2025-04-03 18:58:36,442 - INFO - Processing kb_b, Q20, repeat 11
2025-04-03 18:58:37,365 - INFO - Starting repeat 12/25 for all questions
2025-04-03 18:58:37,365 - INFO - Processing kb_b, Q1, repeat 12
2025-04-03 18:58:40,118 - INFO - Processing kb_b, Q2, repeat 12
2025-04-03 18:58:40,987 - INFO - Processing kb_b, Q3, repeat 12
2025-04-03 18:58:42,253 - INFO - Processing kb_b, Q4, repeat 12
2025-04-03 18:58:43,035 - INFO - Processing kb_b, Q5, repeat 12
2025-04-03 18:58:48,859 - INFO - Processing kb_b, Q6, repeat 12
2025-04-03 18:58:50,707 - INFO - Processing kb_b, Q7, repeat 12
2025-04-03 18:58:52,197 - INFO - Processing kb_b, Q8, repeat 12
2025-04-03 18:58:55,663 - INFO - Processing kb_b, Q9, repeat 12
2025-04-03 18:58:57,136 - INFO - Processing kb_b, Q10, repeat 12
2025-04-03 18:58:59,354 - INFO - Processing kb_b, Q11, repeat 12
2025-04-03 18:59:01,021 - INFO - Processing kb_b, Q12, repeat 12
2025-04-03 18:59:02,220 - INFO - Processing kb_b, Q13, repeat 12
2025-04-03 18:59:16,969 - INFO - Processing kb_b, Q14, repeat 12
2025-04-03 18:59:20,317 - INFO - Processing kb_b, Q15, repeat 12
2025-04-03 18:59:20,963 - INFO - Processing kb_b, Q16, repeat 12
2025-04-03 18:59:21,882 - INFO - Processing kb_b, Q17, repeat 12
2025-04-03 18:59:22,508 - INFO - Processing kb_b, Q18, repeat 12
2025-04-03 18:59:24,832 - INFO - Processing kb_b, Q19, repeat 12
2025-04-03 18:59:25,428 - INFO - Processing kb_b, Q20, repeat 12
2025-04-03 18:59:26,233 - INFO - Starting repeat 13/25 for all questions
2025-04-03 18:59:26,233 - INFO - Processing kb_b, Q1, repeat 13
2025-04-03 18:59:29,766 - INFO - Processing kb_b, Q2, repeat 13
2025-04-03 18:59:30,657 - INFO - Processing kb_b, Q3, repeat 13
2025-04-03 18:59:31,345 - INFO - Processing kb_b, Q4, repeat 13
2025-04-03 18:59:32,261 - INFO - Processing kb_b, Q5, repeat 13
2025-04-03 18:59:36,591 - INFO - Processing kb_b, Q6, repeat 13
2025-04-03 18:59:38,186 - INFO - Processing kb_b, Q7, repeat 13
2025-04-03 18:59:40,770 - INFO - Processing kb_b, Q8, repeat 13
2025-04-03 18:59:44,270 - INFO - Processing kb_b, Q9, repeat 13
2025-04-03 18:59:45,933 - INFO - Processing kb_b, Q10, repeat 13
2025-04-03 18:59:47,394 - INFO - Processing kb_b, Q11, repeat 13
2025-04-03 18:59:48,897 - INFO - Processing kb_b, Q12, repeat 13
2025-04-03 18:59:50,408 - INFO - Processing kb_b, Q13, repeat 13
2025-04-03 19:00:05,411 - INFO - Processing kb_b, Q14, repeat 13
2025-04-03 19:00:09,159 - INFO - Processing kb_b, Q15, repeat 13
2025-04-03 19:00:09,811 - INFO - Processing kb_b, Q16, repeat 13
2025-04-03 19:00:10,730 - INFO - Processing kb_b, Q17, repeat 13
2025-04-03 19:00:11,582 - INFO - Processing kb_b, Q18, repeat 13
2025-04-03 19:00:16,342 - INFO - Processing kb_b, Q19, repeat 13
2025-04-03 19:00:16,962 - INFO - Processing kb_b, Q20, repeat 13
2025-04-03 19:00:17,937 - INFO - Starting repeat 14/25 for all questions
2025-04-03 19:00:17,937 - INFO - Processing kb_b, Q1, repeat 14
2025-04-03 19:00:21,117 - INFO - Processing kb_b, Q2, repeat 14
2025-04-03 19:00:21,970 - INFO - Processing kb_b, Q3, repeat 14
2025-04-03 19:00:22,678 - INFO - Processing kb_b, Q4, repeat 14
2025-04-03 19:00:23,554 - INFO - Processing kb_b, Q5, repeat 14
2025-04-03 19:00:27,121 - INFO - Processing kb_b, Q6, repeat 14
2025-04-03 19:00:29,176 - INFO - Processing kb_b, Q7, repeat 14
2025-04-03 19:00:30,951 - INFO - Processing kb_b, Q8, repeat 14
2025-04-03 19:00:33,636 - INFO - Processing kb_b, Q9, repeat 14
2025-04-03 19:00:35,271 - INFO - Processing kb_b, Q10, repeat 14
2025-04-03 19:00:35,942 - INFO - Processing kb_b, Q11, repeat 14
2025-04-03 19:00:37,780 - INFO - Processing kb_b, Q12, repeat 14
2025-04-03 19:00:39,245 - INFO - Processing kb_b, Q13, repeat 14
2025-04-03 19:00:50,797 - INFO - Processing kb_b, Q14, repeat 14
2025-04-03 19:00:54,704 - INFO - Processing kb_b, Q15, repeat 14
2025-04-03 19:00:55,339 - INFO - Processing kb_b, Q16, repeat 14
2025-04-03 19:00:56,242 - INFO - Processing kb_b, Q17, repeat 14
2025-04-03 19:00:56,863 - INFO - Processing kb_b, Q18, repeat 14
2025-04-03 19:01:01,509 - INFO - Processing kb_b, Q19, repeat 14
2025-04-03 19:01:02,123 - INFO - Processing kb_b, Q20, repeat 14
2025-04-03 19:01:02,926 - INFO - Starting repeat 15/25 for all questions
2025-04-03 19:01:02,926 - INFO - Processing kb_b, Q1, repeat 15
2025-04-03 19:01:06,293 - INFO - Processing kb_b, Q2, repeat 15
2025-04-03 19:01:07,187 - INFO - Processing kb_b, Q3, repeat 15
2025-04-03 19:01:07,894 - INFO - Processing kb_b, Q4, repeat 15
2025-04-03 19:01:08,749 - INFO - Processing kb_b, Q5, repeat 15
2025-04-03 19:01:13,705 - INFO - Processing kb_b, Q6, repeat 15
2025-04-03 19:01:15,919 - INFO - Processing kb_b, Q7, repeat 15
2025-04-03 19:01:16,868 - INFO - Processing kb_b, Q8, repeat 15
2025-04-03 19:01:20,355 - INFO - Processing kb_b, Q9, repeat 15
2025-04-03 19:01:21,665 - INFO - Processing kb_b, Q10, repeat 15
2025-04-03 19:01:22,487 - INFO - Processing kb_b, Q11, repeat 15
2025-04-03 19:01:26,017 - INFO - Processing kb_b, Q12, repeat 15
2025-04-03 19:01:27,778 - INFO - Processing kb_b, Q13, repeat 15
2025-04-03 19:01:42,439 - INFO - Processing kb_b, Q14, repeat 15
2025-04-03 19:01:46,017 - INFO - Processing kb_b, Q15, repeat 15
2025-04-03 19:01:46,714 - INFO - Processing kb_b, Q16, repeat 15
2025-04-03 19:01:48,190 - INFO - Processing kb_b, Q17, repeat 15
2025-04-03 19:01:49,033 - INFO - Processing kb_b, Q18, repeat 15
2025-04-03 19:01:51,753 - INFO - Processing kb_b, Q19, repeat 15
2025-04-03 19:01:52,373 - INFO - Processing kb_b, Q20, repeat 15
2025-04-03 19:01:52,992 - INFO - Starting repeat 16/25 for all questions
2025-04-03 19:01:52,993 - INFO - Processing kb_b, Q1, repeat 16
2025-04-03 19:01:55,412 - INFO - Processing kb_b, Q2, repeat 16
2025-04-03 19:01:56,291 - INFO - Processing kb_b, Q3, repeat 16
2025-04-03 19:01:57,488 - INFO - Processing kb_b, Q4, repeat 16
2025-04-03 19:01:58,960 - INFO - Processing kb_b, Q5, repeat 16
2025-04-03 19:02:03,585 - INFO - Processing kb_b, Q6, repeat 16
2025-04-03 19:02:05,641 - INFO - Processing kb_b, Q7, repeat 16
2025-04-03 19:02:08,683 - INFO - Processing kb_b, Q8, repeat 16
2025-04-03 19:02:11,678 - INFO - Processing kb_b, Q9, repeat 16
2025-04-03 19:02:13,289 - INFO - Processing kb_b, Q10, repeat 16
2025-04-03 19:02:16,243 - INFO - Processing kb_b, Q11, repeat 16
2025-04-03 19:02:18,092 - INFO - Processing kb_b, Q12, repeat 16
2025-04-03 19:02:19,257 - INFO - Processing kb_b, Q13, repeat 16
2025-04-03 19:02:31,495 - INFO - Processing kb_b, Q14, repeat 16
2025-04-03 19:02:35,352 - INFO - Processing kb_b, Q15, repeat 16
2025-04-03 19:02:35,983 - INFO - Processing kb_b, Q16, repeat 16
2025-04-03 19:02:36,897 - INFO - Processing kb_b, Q17, repeat 16
2025-04-03 19:02:37,494 - INFO - Processing kb_b, Q18, repeat 16
2025-04-03 19:02:40,576 - INFO - Processing kb_b, Q19, repeat 16
2025-04-03 19:02:41,192 - INFO - Processing kb_b, Q20, repeat 16
2025-04-03 19:02:41,831 - INFO - Starting repeat 17/25 for all questions
2025-04-03 19:02:41,831 - INFO - Processing kb_b, Q1, repeat 17
2025-04-03 19:02:45,200 - INFO - Processing kb_b, Q2, repeat 17
2025-04-03 19:02:46,096 - INFO - Processing kb_b, Q3, repeat 17
2025-04-03 19:02:46,786 - INFO - Processing kb_b, Q4, repeat 17
2025-04-03 19:02:47,754 - INFO - Processing kb_b, Q5, repeat 17
2025-04-03 19:02:51,129 - INFO - Processing kb_b, Q6, repeat 17
2025-04-03 19:02:52,991 - INFO - Processing kb_b, Q7, repeat 17
2025-04-03 19:02:55,230 - INFO - Processing kb_b, Q8, repeat 17
2025-04-03 19:02:57,740 - INFO - Processing kb_b, Q9, repeat 17
2025-04-03 19:02:59,260 - INFO - Processing kb_b, Q10, repeat 17
2025-04-03 19:03:00,170 - INFO - Processing kb_b, Q11, repeat 17
2025-04-03 19:03:01,737 - INFO - Processing kb_b, Q12, repeat 17
2025-04-03 19:03:03,222 - INFO - Processing kb_b, Q13, repeat 17
2025-04-03 19:03:15,115 - INFO - Processing kb_b, Q14, repeat 17
2025-04-03 19:03:19,042 - INFO - Processing kb_b, Q15, repeat 17
2025-04-03 19:03:19,745 - INFO - Processing kb_b, Q16, repeat 17
2025-04-03 19:03:20,666 - INFO - Processing kb_b, Q17, repeat 17
2025-04-03 19:03:21,282 - INFO - Processing kb_b, Q18, repeat 17
2025-04-03 19:03:25,160 - INFO - Processing kb_b, Q19, repeat 17
2025-04-03 19:03:25,808 - INFO - Processing kb_b, Q20, repeat 17
2025-04-03 19:03:26,632 - INFO - Starting repeat 18/25 for all questions
2025-04-03 19:03:26,632 - INFO - Processing kb_b, Q1, repeat 18
2025-04-03 19:03:29,722 - INFO - Processing kb_b, Q2, repeat 18
2025-04-03 19:03:30,636 - INFO - Processing kb_b, Q3, repeat 18
2025-04-03 19:03:31,346 - INFO - Processing kb_b, Q4, repeat 18
2025-04-03 19:03:32,488 - INFO - Processing kb_b, Q5, repeat 18
2025-04-03 19:03:38,977 - INFO - Processing kb_b, Q6, repeat 18
2025-04-03 19:03:40,792 - INFO - Processing kb_b, Q7, repeat 18
2025-04-03 19:03:42,688 - INFO - Processing kb_b, Q8, repeat 18
2025-04-03 19:03:45,707 - INFO - Processing kb_b, Q9, repeat 18
2025-04-03 19:03:46,846 - INFO - Processing kb_b, Q10, repeat 18
2025-04-03 19:03:47,655 - INFO - Processing kb_b, Q11, repeat 18
2025-04-03 19:03:49,291 - INFO - Processing kb_b, Q12, repeat 18
2025-04-03 19:03:50,456 - INFO - Processing kb_b, Q13, repeat 18
2025-04-03 19:04:02,295 - INFO - Processing kb_b, Q14, repeat 18
2025-04-03 19:04:06,062 - INFO - Processing kb_b, Q15, repeat 18
2025-04-03 19:04:06,713 - INFO - Processing kb_b, Q16, repeat 18
2025-04-03 19:04:07,629 - INFO - Processing kb_b, Q17, repeat 18
2025-04-03 19:04:08,247 - INFO - Processing kb_b, Q18, repeat 18
2025-04-03 19:04:15,148 - INFO - Processing kb_b, Q19, repeat 18
2025-04-03 19:04:15,769 - INFO - Processing kb_b, Q20, repeat 18
2025-04-03 19:04:16,711 - INFO - Starting repeat 19/25 for all questions
2025-04-03 19:04:16,711 - INFO - Processing kb_b, Q1, repeat 19
2025-04-03 19:04:19,202 - INFO - Processing kb_b, Q2, repeat 19
2025-04-03 19:04:20,092 - INFO - Processing kb_b, Q3, repeat 19
2025-04-03 19:04:20,780 - INFO - Processing kb_b, Q4, repeat 19
2025-04-03 19:04:21,631 - INFO - Processing kb_b, Q5, repeat 19
2025-04-03 19:04:24,542 - INFO - Processing kb_b, Q6, repeat 19
2025-04-03 19:04:26,640 - INFO - Processing kb_b, Q7, repeat 19
2025-04-03 19:04:28,703 - INFO - Processing kb_b, Q8, repeat 19
2025-04-03 19:04:31,190 - INFO - Processing kb_b, Q9, repeat 19
2025-04-03 19:04:33,057 - INFO - Processing kb_b, Q10, repeat 19
2025-04-03 19:04:34,199 - INFO - Processing kb_b, Q11, repeat 19
2025-04-03 19:04:35,770 - INFO - Processing kb_b, Q12, repeat 19
2025-04-03 19:04:36,929 - INFO - Processing kb_b, Q13, repeat 19
2025-04-03 19:04:46,514 - INFO - Processing kb_b, Q14, repeat 19
2025-04-03 19:04:50,789 - INFO - Processing kb_b, Q15, repeat 19
2025-04-03 19:04:51,442 - INFO - Processing kb_b, Q16, repeat 19
2025-04-03 19:04:52,341 - INFO - Processing kb_b, Q17, repeat 19
2025-04-03 19:04:53,008 - INFO - Processing kb_b, Q18, repeat 19
2025-04-03 19:04:57,551 - INFO - Processing kb_b, Q19, repeat 19
2025-04-03 19:04:58,170 - INFO - Processing kb_b, Q20, repeat 19
2025-04-03 19:04:58,926 - INFO - Starting repeat 20/25 for all questions
2025-04-03 19:04:58,926 - INFO - Processing kb_b, Q1, repeat 20
2025-04-03 19:05:02,124 - INFO - Processing kb_b, Q2, repeat 20
2025-04-03 19:05:03,036 - INFO - Processing kb_b, Q3, repeat 20
2025-04-03 19:05:03,748 - INFO - Processing kb_b, Q4, repeat 20
2025-04-03 19:05:04,504 - INFO - Processing kb_b, Q5, repeat 20
2025-04-03 19:05:10,057 - INFO - Processing kb_b, Q6, repeat 20
2025-04-03 19:05:11,692 - INFO - Processing kb_b, Q7, repeat 20
2025-04-03 19:05:13,931 - INFO - Processing kb_b, Q8, repeat 20
2025-04-03 19:05:16,859 - INFO - Processing kb_b, Q9, repeat 20
2025-04-03 19:05:18,110 - INFO - Processing kb_b, Q10, repeat 20
2025-04-03 19:05:19,020 - INFO - Processing kb_b, Q11, repeat 20
2025-04-03 19:05:21,879 - INFO - Processing kb_b, Q12, repeat 20
2025-04-03 19:05:23,012 - INFO - Processing kb_b, Q13, repeat 20
2025-04-03 19:05:36,391 - INFO - Processing kb_b, Q14, repeat 20
2025-04-03 19:05:40,166 - INFO - Processing kb_b, Q15, repeat 20
2025-04-03 19:05:40,836 - INFO - Processing kb_b, Q16, repeat 20
2025-04-03 19:05:42,342 - INFO - Processing kb_b, Q17, repeat 20
2025-04-03 19:05:42,980 - INFO - Processing kb_b, Q18, repeat 20
2025-04-03 19:05:47,574 - INFO - Processing kb_b, Q19, repeat 20
2025-04-03 19:05:48,229 - INFO - Processing kb_b, Q20, repeat 20
2025-04-03 19:05:49,055 - INFO - Starting repeat 21/25 for all questions
2025-04-03 19:05:49,056 - INFO - Processing kb_b, Q1, repeat 21
2025-04-03 19:05:51,613 - INFO - Processing kb_b, Q2, repeat 21
2025-04-03 19:05:52,503 - INFO - Processing kb_b, Q3, repeat 21
2025-04-03 19:05:54,017 - INFO - Processing kb_b, Q4, repeat 21
2025-04-03 19:05:54,795 - INFO - Processing kb_b, Q5, repeat 21
2025-04-03 19:05:59,494 - INFO - Processing kb_b, Q6, repeat 21
2025-04-03 19:06:01,709 - INFO - Processing kb_b, Q7, repeat 21
2025-04-03 19:06:03,922 - INFO - Processing kb_b, Q8, repeat 21
2025-04-03 19:06:07,615 - INFO - Processing kb_b, Q9, repeat 21
2025-04-03 19:06:09,088 - INFO - Processing kb_b, Q10, repeat 21
2025-04-03 19:06:11,236 - INFO - Processing kb_b, Q11, repeat 21
2025-04-03 19:06:14,023 - INFO - Processing kb_b, Q12, repeat 21
2025-04-03 19:06:15,198 - INFO - Processing kb_b, Q13, repeat 21
2025-04-03 19:06:28,220 - INFO - Processing kb_b, Q14, repeat 21
2025-04-03 19:06:32,381 - INFO - Processing kb_b, Q15, repeat 21
2025-04-03 19:06:33,011 - INFO - Processing kb_b, Q16, repeat 21
2025-04-03 19:06:34,259 - INFO - Processing kb_b, Q17, repeat 21
2025-04-03 19:06:34,875 - INFO - Processing kb_b, Q18, repeat 21
2025-04-03 19:06:35,663 - INFO - Processing kb_b, Q19, repeat 21
2025-04-03 19:06:36,331 - INFO - Processing kb_b, Q20, repeat 21
2025-04-03 19:06:37,070 - INFO - Starting repeat 22/25 for all questions
2025-04-03 19:06:37,070 - INFO - Processing kb_b, Q1, repeat 22
2025-04-03 19:06:40,456 - INFO - Processing kb_b, Q2, repeat 22
2025-04-03 19:06:41,311 - INFO - Processing kb_b, Q3, repeat 22
2025-04-03 19:06:43,666 - INFO - Processing kb_b, Q4, repeat 22
2025-04-03 19:06:44,654 - INFO - Processing kb_b, Q5, repeat 22
2025-04-03 19:06:51,682 - INFO - Processing kb_b, Q6, repeat 22
2025-04-03 19:06:53,181 - INFO - Processing kb_b, Q7, repeat 22
2025-04-03 19:06:55,881 - INFO - Processing kb_b, Q8, repeat 22
2025-04-03 19:06:58,932 - INFO - Processing kb_b, Q9, repeat 22
2025-04-03 19:07:00,495 - INFO - Processing kb_b, Q10, repeat 22
2025-04-03 19:07:01,389 - INFO - Processing kb_b, Q11, repeat 22
2025-04-03 19:07:03,029 - INFO - Processing kb_b, Q12, repeat 22
2025-04-03 19:07:04,431 - INFO - Processing kb_b, Q13, repeat 22
2025-04-03 19:07:15,767 - INFO - Processing kb_b, Q14, repeat 22
2025-04-03 19:07:20,389 - INFO - Processing kb_b, Q15, repeat 22
2025-04-03 19:07:21,044 - INFO - Processing kb_b, Q16, repeat 22
2025-04-03 19:07:22,282 - INFO - Processing kb_b, Q17, repeat 22
2025-04-03 19:07:23,177 - INFO - Processing kb_b, Q18, repeat 22
2025-04-03 19:07:27,357 - INFO - Processing kb_b, Q19, repeat 22
2025-04-03 19:07:28,001 - INFO - Processing kb_b, Q20, repeat 22
2025-04-03 19:07:28,820 - INFO - Starting repeat 23/25 for all questions
2025-04-03 19:07:28,820 - INFO - Processing kb_b, Q1, repeat 23
