2025-04-09 21:10:04,702 - INFO - Experiment started at 2025-04-09 21:10:04.702663
2025-04-09 21:10:04,703 - INFO - Experiment mode: knowledge_bases
2025-04-09 21:10:04,703 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-09 21:10:04,703 - INFO - Using model: gemma-2-9b
2025-04-09 21:10:04,703 - INFO - Number of questions: 20
2025-04-09 21:10:04,703 - INFO - Repeats per question: 25
2025-04-09 21:10:04,703 - INFO - Timeout: 16 seconds
2025-04-09 21:10:04,704 - INFO - Concurrency: 15 workers
2025-04-09 21:10:04,704 - INFO - Delay between requests: 0.00625 seconds
2025-04-09 21:10:04,704 - INFO - Total API calls expected: 1000
2025-04-09 21:13:07,432 - INFO - Experiment started at 2025-04-09 21:13:07.432053
2025-04-09 21:13:07,432 - INFO - Experiment mode: knowledge_bases
2025-04-09 21:13:07,433 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-09 21:13:07,433 - INFO - Using model: gemma-2-9b
2025-04-09 21:13:07,433 - INFO - Number of questions: 20
2025-04-09 21:13:07,433 - INFO - Repeats per question: 25
2025-04-09 21:13:07,433 - INFO - Timeout: 16 seconds
2025-04-09 21:13:07,433 - INFO - Concurrency: 15 workers
2025-04-09 21:13:07,433 - INFO - Delay between requests: 0.00625 seconds
2025-04-09 21:13:07,434 - INFO - Total API calls expected: 1000
2025-04-09 21:13:40,478 - INFO - Starting repeat 1/25 for all questions
2025-04-09 21:13:40,479 - INFO - Processing kb_a, Q1, repeat 1
2025-04-09 21:44:18,461 - INFO - Processing kb_b, Q5, repeat 8
2025-04-09 21:44:20,628 - INFO - Processing kb_b, Q6, repeat 8
2025-04-09 21:44:24,572 - INFO - Processing kb_b, Q7, repeat 8
2025-04-09 21:44:27,673 - INFO - Processing kb_b, Q8, repeat 8
2025-04-09 21:44:29,303 - INFO - Processing kb_b, Q9, repeat 8
2025-04-09 21:44:31,578 - INFO - Processing kb_b, Q10, repeat 8
2025-04-09 21:44:34,287 - INFO - Processing kb_b, Q11, repeat 8
2025-04-09 21:44:36,142 - INFO - Processing kb_b, Q12, repeat 8
2025-04-09 21:44:37,297 - INFO - Processing kb_b, Q13, repeat 8
2025-04-09 21:44:49,314 - INFO - Processing kb_b, Q14, repeat 8
2025-04-09 21:44:52,466 - INFO - Processing kb_b, Q15, repeat 8
2025-04-09 21:44:53,110 - INFO - Processing kb_b, Q16, repeat 8
2025-04-09 21:44:54,273 - INFO - Processing kb_b, Q17, repeat 8
2025-04-09 21:44:54,933 - INFO - Processing kb_b, Q18, repeat 8
2025-04-09 21:44:57,596 - INFO - Processing kb_b, Q19, repeat 8
2025-04-09 21:44:58,257 - INFO - Processing kb_b, Q20, repeat 8
2025-04-09 21:44:59,176 - INFO - Starting repeat 9/25 for all questions
2025-04-09 21:44:59,176 - INFO - Processing kb_b, Q1, repeat 9
2025-04-09 21:45:03,212 - INFO - Processing kb_b, Q2, repeat 9
2025-04-09 21:45:04,527 - INFO - Processing kb_b, Q3, repeat 9
2025-04-09 21:45:07,988 - INFO - Processing kb_b, Q4, repeat 9
2025-04-09 21:45:10,799 - INFO - Processing kb_b, Q5, repeat 9
2025-04-09 21:45:12,977 - INFO - Processing kb_b, Q6, repeat 9
2025-04-09 21:45:19,693 - INFO - Processing kb_b, Q7, repeat 9
2025-04-09 21:45:22,873 - INFO - Processing kb_b, Q8, repeat 9
2025-04-09 21:45:24,379 - INFO - Processing kb_b, Q9, repeat 9
2025-04-09 21:45:27,392 - INFO - Processing kb_b, Q10, repeat 9
2025-04-09 21:45:29,896 - INFO - Processing kb_b, Q11, repeat 9
2025-04-09 21:45:31,851 - INFO - Processing kb_b, Q12, repeat 9
2025-04-09 21:45:32,964 - INFO - Processing kb_b, Q13, repeat 9
2025-04-09 21:45:45,662 - INFO - Processing kb_b, Q14, repeat 9
2025-04-09 21:45:49,049 - INFO - Processing kb_b, Q15, repeat 9
2025-04-09 21:45:49,686 - INFO - Processing kb_b, Q16, repeat 9
2025-04-09 21:45:50,605 - INFO - Processing kb_b, Q17, repeat 9
2025-04-09 21:45:51,269 - INFO - Processing kb_b, Q18, repeat 9
2025-04-09 21:45:56,127 - INFO - Processing kb_b, Q19, repeat 9
2025-04-09 21:45:56,786 - INFO - Processing kb_b, Q20, repeat 9
2025-04-09 21:45:57,720 - INFO - Starting repeat 10/25 for all questions
2025-04-09 21:45:57,720 - INFO - Processing kb_b, Q1, repeat 10
2025-04-09 21:46:02,315 - INFO - Processing kb_b, Q2, repeat 10
2025-04-09 21:46:03,651 - INFO - Processing kb_b, Q3, repeat 10
2025-04-09 21:46:07,291 - INFO - Processing kb_b, Q4, repeat 10
2025-04-09 21:46:09,967 - INFO - Processing kb_b, Q5, repeat 10
2025-04-09 21:46:11,943 - INFO - Processing kb_b, Q6, repeat 10
2025-04-09 21:46:15,478 - INFO - Processing kb_b, Q7, repeat 10
2025-04-09 21:46:18,628 - INFO - Processing kb_b, Q8, repeat 10
2025-04-09 21:46:20,126 - INFO - Processing kb_b, Q9, repeat 10
2025-04-09 21:46:23,904 - INFO - Processing kb_b, Q10, repeat 10
2025-04-09 21:46:25,699 - INFO - Processing kb_b, Q11, repeat 10
2025-04-09 21:46:27,510 - INFO - Processing kb_b, Q12, repeat 10
2025-04-09 21:46:31,055 - INFO - Processing kb_b, Q13, repeat 10
2025-04-09 21:46:43,206 - INFO - Processing kb_b, Q14, repeat 10
2025-04-09 21:46:47,192 - INFO - Processing kb_b, Q15, repeat 10
2025-04-09 21:46:47,820 - INFO - Processing kb_b, Q16, repeat 10
2025-04-09 21:46:49,117 - INFO - Processing kb_b, Q17, repeat 10
2025-04-09 21:46:49,797 - INFO - Processing kb_b, Q18, repeat 10
2025-04-09 21:46:54,153 - INFO - Processing kb_b, Q19, repeat 10
2025-04-09 21:46:54,816 - INFO - Processing kb_b, Q20, repeat 10
2025-04-09 21:46:55,449 - INFO - Starting repeat 11/25 for all questions
2025-04-09 21:46:55,449 - INFO - Processing kb_b, Q1, repeat 11
2025-04-09 21:46:59,558 - INFO - Processing kb_b, Q2, repeat 11
2025-04-09 21:47:00,894 - INFO - Processing kb_b, Q3, repeat 11
2025-04-09 21:47:03,583 - INFO - Processing kb_b, Q4, repeat 11
2025-04-09 21:47:06,374 - INFO - Processing kb_b, Q5, repeat 11
2025-04-09 21:47:08,207 - INFO - Processing kb_b, Q6, repeat 11
2025-04-09 21:47:10,845 - INFO - Processing kb_b, Q7, repeat 11
2025-04-09 21:47:13,711 - INFO - Processing kb_b, Q8, repeat 11
2025-04-09 21:47:15,279 - INFO - Processing kb_b, Q9, repeat 11
2025-04-09 21:47:18,402 - INFO - Processing kb_b, Q10, repeat 11
2025-04-09 21:47:21,643 - INFO - Processing kb_b, Q11, repeat 11
2025-04-09 21:47:24,606 - INFO - Processing kb_b, Q12, repeat 11
2025-04-09 21:47:25,736 - INFO - Processing kb_b, Q13, repeat 11
2025-04-09 21:47:38,437 - INFO - Processing kb_b, Q14, repeat 11
2025-04-09 21:47:42,255 - INFO - Processing kb_b, Q15, repeat 11
2025-04-09 21:47:42,908 - INFO - Processing kb_b, Q16, repeat 11
2025-04-09 21:47:43,819 - INFO - Processing kb_b, Q17, repeat 11
2025-04-09 21:47:44,433 - INFO - Processing kb_b, Q18, repeat 11
2025-04-09 21:47:47,588 - INFO - Processing kb_b, Q19, repeat 11
2025-04-09 21:47:48,249 - INFO - Processing kb_b, Q20, repeat 11
2025-04-09 21:47:48,961 - INFO - Starting repeat 12/25 for all questions
2025-04-09 21:47:48,961 - INFO - Processing kb_b, Q1, repeat 12
2025-04-09 21:47:52,559 - INFO - Processing kb_b, Q2, repeat 12
2025-04-09 21:47:54,054 - INFO - Processing kb_b, Q3, repeat 12
2025-04-09 21:47:58,180 - INFO - Processing kb_b, Q4, repeat 12
2025-04-09 21:48:01,037 - INFO - Processing kb_b, Q5, repeat 12
2025-04-09 21:48:03,452 - INFO - Processing kb_b, Q6, repeat 12
2025-04-09 21:48:05,854 - INFO - Processing kb_b, Q7, repeat 12
2025-04-09 21:48:09,870 - INFO - Processing kb_b, Q8, repeat 12
2025-04-09 21:48:11,367 - INFO - Processing kb_b, Q9, repeat 12
2025-04-09 21:48:14,717 - INFO - Processing kb_b, Q10, repeat 12
2025-04-09 21:48:17,670 - INFO - Processing kb_b, Q11, repeat 12
2025-04-09 21:48:19,227 - INFO - Processing kb_b, Q12, repeat 12
2025-04-09 21:48:22,968 - INFO - Processing kb_b, Q13, repeat 12
2025-04-09 21:48:33,651 - INFO - Processing kb_b, Q14, repeat 12
2025-04-09 21:48:37,382 - INFO - Processing kb_b, Q15, repeat 12
2025-04-09 21:48:38,024 - INFO - Processing kb_b, Q16, repeat 12
2025-04-09 21:48:39,370 - INFO - Processing kb_b, Q17, repeat 12
2025-04-09 21:48:40,054 - INFO - Processing kb_b, Q18, repeat 12
2025-04-09 21:48:42,596 - INFO - Processing kb_b, Q19, repeat 12
2025-04-09 21:48:43,209 - INFO - Processing kb_b, Q20, repeat 12
2025-04-09 21:48:44,012 - INFO - Starting repeat 13/25 for all questions
2025-04-09 21:48:44,013 - INFO - Processing kb_b, Q1, repeat 13
2025-04-09 21:48:47,676 - INFO - Processing kb_b, Q2, repeat 13
2025-04-09 21:48:48,991 - INFO - Processing kb_b, Q3, repeat 13
2025-04-09 21:48:51,401 - INFO - Processing kb_b, Q4, repeat 13
2025-04-09 21:48:54,027 - INFO - Processing kb_b, Q5, repeat 13
2025-04-09 21:48:55,883 - INFO - Processing kb_b, Q6, repeat 13
2025-04-09 21:49:00,361 - INFO - Processing kb_b, Q7, repeat 13
2025-04-09 21:49:02,865 - INFO - Processing kb_b, Q8, repeat 13
2025-04-09 21:49:04,351 - INFO - Processing kb_b, Q9, repeat 13
2025-04-09 21:49:07,494 - INFO - Processing kb_b, Q10, repeat 13
2025-04-09 21:49:09,101 - INFO - Processing kb_b, Q11, repeat 13
2025-04-09 21:49:10,805 - INFO - Processing kb_b, Q12, repeat 13
2025-04-09 21:49:11,976 - INFO - Processing kb_b, Q13, repeat 13
2025-04-09 21:49:23,107 - INFO - Processing kb_b, Q14, repeat 13
2025-04-09 21:49:26,676 - INFO - Processing kb_b, Q15, repeat 13
2025-04-09 21:49:27,306 - INFO - Processing kb_b, Q16, repeat 13
2025-04-09 21:49:28,568 - INFO - Processing kb_b, Q17, repeat 13
2025-04-09 21:49:29,187 - INFO - Processing kb_b, Q18, repeat 13
2025-04-09 21:49:32,377 - INFO - Processing kb_b, Q19, repeat 13
2025-04-09 21:49:32,992 - INFO - Processing kb_b, Q20, repeat 13
2025-04-09 21:49:33,744 - INFO - Starting repeat 14/25 for all questions
2025-04-09 21:49:33,744 - INFO - Processing kb_b, Q1, repeat 14
2025-04-09 21:49:36,830 - INFO - Processing kb_b, Q2, repeat 14
2025-04-09 21:49:38,418 - INFO - Processing kb_b, Q3, repeat 14
2025-04-09 21:49:41,549 - INFO - Processing kb_b, Q4, repeat 14
2025-04-09 21:49:44,240 - INFO - Processing kb_b, Q5, repeat 14
2025-04-09 21:49:46,248 - INFO - Processing kb_b, Q6, repeat 14
2025-04-09 21:49:51,637 - INFO - Processing kb_b, Q7, repeat 14
2025-04-09 21:49:55,064 - INFO - Processing kb_b, Q8, repeat 14
2025-04-09 21:49:56,573 - INFO - Processing kb_b, Q9, repeat 14
2025-04-09 21:49:58,798 - INFO - Processing kb_b, Q10, repeat 14
2025-04-09 21:50:01,002 - INFO - Processing kb_b, Q11, repeat 14
2025-04-09 21:50:02,952 - INFO - Processing kb_b, Q12, repeat 14
2025-04-09 21:50:04,374 - INFO - Processing kb_b, Q13, repeat 14
2025-04-09 21:50:15,902 - INFO - Processing kb_b, Q14, repeat 14
2025-04-09 21:50:19,930 - INFO - Processing kb_b, Q15, repeat 14
2025-04-09 21:50:20,581 - INFO - Processing kb_b, Q16, repeat 14
2025-04-09 21:50:21,496 - INFO - Processing kb_b, Q17, repeat 14
2025-04-09 21:50:22,160 - INFO - Processing kb_b, Q18, repeat 14
2025-04-09 21:50:26,626 - INFO - Processing kb_b, Q19, repeat 14
2025-04-09 21:50:27,241 - INFO - Processing kb_b, Q20, repeat 14
2025-04-09 21:50:28,186 - INFO - Starting repeat 15/25 for all questions
2025-04-09 21:50:28,186 - INFO - Processing kb_b, Q1, repeat 15
2025-04-09 21:50:31,768 - INFO - Processing kb_b, Q2, repeat 15
2025-04-09 21:50:33,087 - INFO - Processing kb_b, Q3, repeat 15
2025-04-09 21:50:35,968 - INFO - Processing kb_b, Q4, repeat 15
2025-04-09 21:50:38,592 - INFO - Processing kb_b, Q5, repeat 15
2025-04-09 21:50:40,824 - INFO - Processing kb_b, Q6, repeat 15
2025-04-09 21:50:43,365 - INFO - Processing kb_b, Q7, repeat 15
2025-04-09 21:50:47,468 - INFO - Processing kb_b, Q8, repeat 15
2025-04-09 21:50:48,988 - INFO - Processing kb_b, Q9, repeat 15
2025-04-09 21:50:52,347 - INFO - Processing kb_b, Q10, repeat 15
2025-04-09 21:50:54,656 - INFO - Processing kb_b, Q11, repeat 15
2025-04-09 21:50:56,213 - INFO - Processing kb_b, Q12, repeat 15
2025-04-09 21:50:57,716 - INFO - Processing kb_b, Q13, repeat 15
2025-04-09 21:51:10,701 - INFO - Processing kb_b, Q14, repeat 15
2025-04-09 21:51:14,916 - INFO - Processing kb_b, Q15, repeat 15
2025-04-09 21:51:15,562 - INFO - Processing kb_b, Q16, repeat 15
2025-04-09 21:51:16,792 - INFO - Processing kb_b, Q17, repeat 15
2025-04-09 21:51:17,389 - INFO - Processing kb_b, Q18, repeat 15
2025-04-09 21:51:23,998 - INFO - Processing kb_b, Q19, repeat 15
2025-04-09 21:51:24,664 - INFO - Processing kb_b, Q20, repeat 15
2025-04-09 21:51:25,675 - INFO - Starting repeat 16/25 for all questions
2025-04-09 21:51:25,675 - INFO - Processing kb_b, Q1, repeat 16
2025-04-09 21:51:28,942 - INFO - Processing kb_b, Q2, repeat 16
2025-04-09 21:51:31,290 - INFO - Processing kb_b, Q3, repeat 16
2025-04-09 21:51:34,440 - INFO - Processing kb_b, Q4, repeat 16
2025-04-09 21:51:37,319 - INFO - Processing kb_b, Q5, repeat 16
2025-04-09 21:51:39,086 - INFO - Processing kb_b, Q6, repeat 16
2025-04-09 21:51:42,868 - INFO - Processing kb_b, Q7, repeat 16
2025-04-09 21:51:46,396 - INFO - Processing kb_b, Q8, repeat 16
2025-04-09 21:51:47,705 - INFO - Processing kb_b, Q9, repeat 16
2025-04-09 21:51:50,027 - INFO - Processing kb_b, Q10, repeat 16
2025-04-09 21:51:51,248 - INFO - Processing kb_b, Q11, repeat 16
2025-04-09 21:51:52,830 - INFO - Processing kb_b, Q12, repeat 16
2025-04-09 21:51:54,260 - INFO - Processing kb_b, Q13, repeat 16
2025-04-09 21:52:05,331 - INFO - Processing kb_b, Q14, repeat 16
2025-04-09 21:52:09,512 - INFO - Processing kb_b, Q15, repeat 16
2025-04-09 21:52:10,179 - INFO - Processing kb_b, Q16, repeat 16
2025-04-09 21:52:11,078 - INFO - Processing kb_b, Q17, repeat 16
2025-04-09 21:52:11,950 - INFO - Processing kb_b, Q18, repeat 16
2025-04-09 21:52:17,323 - INFO - Processing kb_b, Q19, repeat 16
2025-04-09 21:52:17,973 - INFO - Processing kb_b, Q20, repeat 16
2025-04-09 21:52:18,796 - INFO - Starting repeat 17/25 for all questions
2025-04-09 21:52:18,796 - INFO - Processing kb_b, Q1, repeat 17
2025-04-09 21:52:22,366 - INFO - Processing kb_b, Q2, repeat 17
2025-04-09 21:52:23,935 - INFO - Processing kb_b, Q3, repeat 17
2025-04-09 21:52:26,904 - INFO - Processing kb_b, Q4, repeat 17
2025-04-09 21:52:29,731 - INFO - Processing kb_b, Q5, repeat 17
2025-04-09 21:52:31,856 - INFO - Processing kb_b, Q6, repeat 17
2025-04-09 21:52:34,615 - INFO - Processing kb_b, Q7, repeat 17
2025-04-09 21:52:38,260 - INFO - Processing kb_b, Q8, repeat 17
2025-04-09 21:52:39,646 - INFO - Processing kb_b, Q9, repeat 17
2025-04-09 21:52:42,813 - INFO - Processing kb_b, Q10, repeat 17
2025-04-09 21:52:46,154 - INFO - Processing kb_b, Q11, repeat 17
2025-04-09 21:52:49,154 - INFO - Processing kb_b, Q12, repeat 17
2025-04-09 21:52:50,559 - INFO - Processing kb_b, Q13, repeat 17
2025-04-09 21:53:03,349 - INFO - Processing kb_b, Q14, repeat 17
2025-04-09 21:53:07,543 - INFO - Processing kb_b, Q15, repeat 17
2025-04-09 21:53:08,178 - INFO - Processing kb_b, Q16, repeat 17
2025-04-09 21:53:09,418 - INFO - Processing kb_b, Q17, repeat 17
2025-04-09 21:53:10,033 - INFO - Processing kb_b, Q18, repeat 17
2025-04-09 21:53:14,524 - INFO - Processing kb_b, Q19, repeat 17
2025-04-09 21:53:15,139 - INFO - Processing kb_b, Q20, repeat 17
2025-04-09 21:53:15,961 - INFO - Starting repeat 18/25 for all questions
2025-04-09 21:53:15,961 - INFO - Processing kb_b, Q1, repeat 18
2025-04-09 21:53:20,363 - INFO - Processing kb_b, Q2, repeat 18
2025-04-09 21:53:21,699 - INFO - Processing kb_b, Q3, repeat 18
2025-04-09 21:53:24,517 - INFO - Processing kb_b, Q4, repeat 18
2025-04-09 21:53:27,328 - INFO - Processing kb_b, Q5, repeat 18
2025-04-09 21:53:29,090 - INFO - Processing kb_b, Q6, repeat 18
2025-04-09 21:53:33,471 - INFO - Processing kb_b, Q7, repeat 18
2025-04-09 21:53:37,136 - INFO - Processing kb_b, Q8, repeat 18
2025-04-09 21:53:38,766 - INFO - Processing kb_b, Q9, repeat 18
2025-04-09 21:53:40,993 - INFO - Processing kb_b, Q10, repeat 18
2025-04-09 21:53:42,784 - INFO - Processing kb_b, Q11, repeat 18
2025-04-09 21:53:45,829 - INFO - Processing kb_b, Q12, repeat 18
2025-04-09 21:53:47,347 - INFO - Processing kb_b, Q13, repeat 18
2025-04-09 21:53:59,788 - INFO - Processing kb_b, Q14, repeat 18
2025-04-09 21:54:03,654 - INFO - Processing kb_b, Q15, repeat 18
2025-04-09 21:54:04,297 - INFO - Processing kb_b, Q16, repeat 18
2025-04-09 21:54:05,277 - INFO - Processing kb_b, Q17, repeat 18
2025-04-09 21:54:05,915 - INFO - Processing kb_b, Q18, repeat 18
2025-04-09 21:54:09,691 - INFO - Processing kb_b, Q19, repeat 18
2025-04-09 21:54:10,289 - INFO - Processing kb_b, Q20, repeat 18
2025-04-09 21:54:11,093 - INFO - Starting repeat 19/25 for all questions
2025-04-09 21:54:11,094 - INFO - Processing kb_b, Q1, repeat 19
2025-04-09 21:54:14,473 - INFO - Processing kb_b, Q2, repeat 19
2025-04-09 21:54:15,741 - INFO - Processing kb_b, Q3, repeat 19
2025-04-09 21:54:19,151 - INFO - Processing kb_b, Q4, repeat 19
2025-04-09 21:54:21,839 - INFO - Processing kb_b, Q5, repeat 19
2025-04-09 21:54:24,047 - INFO - Processing kb_b, Q6, repeat 19
2025-04-09 21:54:29,365 - INFO - Processing kb_b, Q7, repeat 19
2025-04-09 21:54:32,766 - INFO - Processing kb_b, Q8, repeat 19
2025-04-09 21:54:34,261 - INFO - Processing kb_b, Q9, repeat 19
2025-04-09 21:54:36,970 - INFO - Processing kb_b, Q10, repeat 19
2025-04-09 21:54:38,230 - INFO - Processing kb_b, Q11, repeat 19
2025-04-09 21:54:39,744 - INFO - Processing kb_b, Q12, repeat 19
2025-04-09 21:54:43,567 - INFO - Processing kb_b, Q13, repeat 19
2025-04-09 21:54:56,379 - INFO - Processing kb_b, Q14, repeat 19
2025-04-09 21:54:59,837 - INFO - Processing kb_b, Q15, repeat 19
2025-04-09 21:55:00,511 - INFO - Processing kb_b, Q16, repeat 19
2025-04-09 21:55:02,019 - INFO - Processing kb_b, Q17, repeat 19
2025-04-09 21:55:02,684 - INFO - Processing kb_b, Q18, repeat 19
2025-04-09 21:55:06,460 - INFO - Processing kb_b, Q19, repeat 19
2025-04-09 21:55:07,077 - INFO - Processing kb_b, Q20, repeat 19
2025-04-09 21:55:07,829 - INFO - Starting repeat 20/25 for all questions
2025-04-09 21:55:07,829 - INFO - Processing kb_b, Q1, repeat 20
2025-04-09 21:55:11,212 - INFO - Processing kb_b, Q2, repeat 20
2025-04-09 21:55:12,689 - INFO - Processing kb_b, Q3, repeat 20
2025-04-09 21:55:15,240 - INFO - Processing kb_b, Q4, repeat 20
2025-04-09 21:55:18,007 - INFO - Processing kb_b, Q5, repeat 20
2025-04-09 21:55:20,200 - INFO - Processing kb_b, Q6, repeat 20
2025-04-09 21:55:24,866 - INFO - Processing kb_b, Q7, repeat 20
2025-04-09 21:55:29,128 - INFO - Processing kb_b, Q8, repeat 20
2025-04-09 21:55:30,753 - INFO - Processing kb_b, Q9, repeat 20
2025-04-09 21:55:33,404 - INFO - Processing kb_b, Q10, repeat 20
2025-04-09 21:55:35,820 - INFO - Processing kb_b, Q11, repeat 20
2025-04-09 21:55:37,603 - INFO - Processing kb_b, Q12, repeat 20
2025-04-09 21:55:39,143 - INFO - Processing kb_b, Q13, repeat 20
2025-04-09 21:55:50,426 - INFO - Processing kb_b, Q14, repeat 20
2025-04-09 21:55:54,199 - INFO - Processing kb_b, Q15, repeat 20
2025-04-09 21:55:54,830 - INFO - Processing kb_b, Q16, repeat 20
2025-04-09 21:55:55,739 - INFO - Processing kb_b, Q17, repeat 20
2025-04-09 21:55:56,384 - INFO - Processing kb_b, Q18, repeat 20
2025-04-09 21:55:58,791 - INFO - Processing kb_b, Q19, repeat 20
2025-04-09 21:55:59,438 - INFO - Processing kb_b, Q20, repeat 20
2025-04-09 21:56:00,261 - INFO - Starting repeat 21/25 for all questions
2025-04-09 21:56:00,262 - INFO - Processing kb_b, Q1, repeat 21
2025-04-09 21:56:04,580 - INFO - Processing kb_b, Q2, repeat 21
2025-04-09 21:56:05,901 - INFO - Processing kb_b, Q3, repeat 21
2025-04-09 21:56:08,856 - INFO - Processing kb_b, Q4, repeat 21
2025-04-09 21:56:11,630 - INFO - Processing kb_b, Q5, repeat 21
2025-04-09 21:56:13,393 - INFO - Processing kb_b, Q6, repeat 21
2025-04-09 21:56:20,083 - INFO - Processing kb_b, Q7, repeat 21
2025-04-09 21:56:23,369 - INFO - Processing kb_b, Q8, repeat 21
2025-04-09 21:56:24,859 - INFO - Processing kb_b, Q9, repeat 21
2025-04-09 21:56:27,225 - INFO - Processing kb_b, Q10, repeat 21
2025-04-09 21:56:28,677 - INFO - Processing kb_b, Q11, repeat 21
2025-04-09 21:56:30,544 - INFO - Processing kb_b, Q12, repeat 21
2025-04-09 21:56:34,372 - INFO - Processing kb_b, Q13, repeat 21
2025-04-09 21:56:47,091 - INFO - Processing kb_b, Q14, repeat 21
2025-04-09 21:56:50,774 - INFO - Processing kb_b, Q15, repeat 21
2025-04-09 21:56:51,404 - INFO - Processing kb_b, Q16, repeat 21
2025-04-09 21:56:52,319 - INFO - Processing kb_b, Q17, repeat 21
2025-04-09 21:56:52,932 - INFO - Processing kb_b, Q18, repeat 21
2025-04-09 21:56:56,005 - INFO - Processing kb_b, Q19, repeat 21
2025-04-09 21:56:56,621 - INFO - Processing kb_b, Q20, repeat 21
2025-04-09 21:56:57,445 - INFO - Starting repeat 22/25 for all questions
2025-04-09 21:56:57,445 - INFO - Processing kb_b, Q1, repeat 22
2025-04-09 21:57:00,717 - INFO - Processing kb_b, Q2, repeat 22
2025-04-09 21:57:02,217 - INFO - Processing kb_b, Q3, repeat 22
2025-04-09 21:57:05,239 - INFO - Processing kb_b, Q4, repeat 22
2025-04-09 21:57:07,960 - INFO - Processing kb_b, Q5, repeat 22
2025-04-09 21:57:10,123 - INFO - Processing kb_b, Q6, repeat 22
2025-04-09 21:57:15,800 - INFO - Processing kb_b, Q7, repeat 22
2025-04-09 21:57:18,821 - INFO - Processing kb_b, Q8, repeat 22
2025-04-09 21:57:20,369 - INFO - Processing kb_b, Q9, repeat 22
2025-04-09 21:57:23,943 - INFO - Processing kb_b, Q10, repeat 22
2025-04-09 21:57:27,675 - INFO - Processing kb_b, Q11, repeat 22
2025-04-09 21:57:30,688 - INFO - Processing kb_b, Q12, repeat 22
2025-04-09 21:57:31,781 - INFO - Processing kb_b, Q13, repeat 22
2025-04-09 21:57:43,339 - INFO - Processing kb_b, Q14, repeat 22
2025-04-09 21:57:46,814 - INFO - Processing kb_b, Q15, repeat 22
2025-04-09 21:57:47,464 - INFO - Processing kb_b, Q16, repeat 22
2025-04-09 21:57:48,655 - INFO - Processing kb_b, Q17, repeat 22
2025-04-09 21:57:49,339 - INFO - Processing kb_b, Q18, repeat 22
2025-04-09 21:57:54,040 - INFO - Processing kb_b, Q19, repeat 22
2025-04-09 21:57:54,702 - INFO - Processing kb_b, Q20, repeat 22
2025-04-09 21:57:55,622 - INFO - Starting repeat 23/25 for all questions
2025-04-09 21:57:55,622 - INFO - Processing kb_b, Q1, repeat 23
2025-04-09 21:57:59,591 - INFO - Processing kb_b, Q2, repeat 23
2025-04-09 21:58:00,926 - INFO - Processing kb_b, Q3, repeat 23
2025-04-09 21:58:04,473 - INFO - Processing kb_b, Q4, repeat 23
2025-04-09 21:58:07,288 - INFO - Processing kb_b, Q5, repeat 23
2025-04-09 21:58:09,407 - INFO - Processing kb_b, Q6, repeat 23
2025-04-09 21:58:14,065 - INFO - Processing kb_b, Q7, repeat 23
2025-04-09 21:58:16,666 - INFO - Processing kb_b, Q8, repeat 23
2025-04-09 21:58:17,860 - INFO - Processing kb_b, Q9, repeat 23
2025-04-09 21:58:21,629 - INFO - Processing kb_b, Q10, repeat 23
2025-04-09 21:58:23,818 - INFO - Processing kb_b, Q11, repeat 23
2025-04-09 21:58:25,674 - INFO - Processing kb_b, Q12, repeat 23
2025-04-09 21:58:27,059 - INFO - Processing kb_b, Q13, repeat 23
2025-04-09 21:58:38,309 - INFO - Processing kb_b, Q14, repeat 23
2025-04-09 21:58:41,880 - INFO - Processing kb_b, Q15, repeat 23
2025-04-09 21:58:42,525 - INFO - Processing kb_b, Q16, repeat 23
2025-04-09 21:58:43,777 - INFO - Processing kb_b, Q17, repeat 23
2025-04-09 21:58:44,441 - INFO - Processing kb_b, Q18, repeat 23
2025-04-09 21:58:50,445 - INFO - Processing kb_b, Q19, repeat 23
2025-04-09 21:58:51,098 - INFO - Processing kb_b, Q20, repeat 23
2025-04-09 21:58:51,942 - INFO - Starting repeat 24/25 for all questions
2025-04-09 21:58:51,943 - INFO - Processing kb_b, Q1, repeat 24
2025-04-09 21:58:55,468 - INFO - Processing kb_b, Q2, repeat 24
2025-04-09 21:58:56,827 - INFO - Processing kb_b, Q3, repeat 24
2025-04-09 21:58:58,918 - INFO - Processing kb_b, Q4, repeat 24
2025-04-09 21:59:01,783 - INFO - Processing kb_b, Q5, repeat 24
2025-04-09 21:59:03,560 - INFO - Processing kb_b, Q6, repeat 24
2025-04-09 21:59:08,640 - INFO - Processing kb_b, Q7, repeat 24
2025-04-09 21:59:12,101 - INFO - Processing kb_b, Q8, repeat 24
2025-04-09 21:59:13,203 - INFO - Processing kb_b, Q9, repeat 24
2025-04-09 21:59:16,756 - INFO - Processing kb_b, Q10, repeat 24
2025-04-09 21:59:19,122 - INFO - Processing kb_b, Q11, repeat 24
2025-04-09 21:59:21,983 - INFO - Processing kb_b, Q12, repeat 24
2025-04-09 21:59:23,235 - INFO - Processing kb_b, Q13, repeat 24
2025-04-09 21:59:37,675 - INFO - Processing kb_b, Q14, repeat 24
2025-04-09 21:59:41,318 - INFO - Processing kb_b, Q15, repeat 24
2025-04-09 21:59:41,982 - INFO - Processing kb_b, Q16, repeat 24
2025-04-09 21:59:42,899 - INFO - Processing kb_b, Q17, repeat 24
