2025-04-10 00:20:49,420 - INFO - Experiment started at 2025-04-10 00:20:49.420094
2025-04-10 00:20:49,420 - INFO - Experiment mode: knowledge_bases
2025-04-10 00:20:49,421 - INFO - Testing knowledge bases: ['kb_a', 'kb_b']
2025-04-10 00:20:49,421 - INFO - Using model: gemma-2-9b
2025-04-10 00:20:49,421 - INFO - Number of questions: 20
2025-04-10 00:20:49,421 - INFO - Repeats per question: 25
2025-04-10 00:20:49,421 - INFO - Timeout: 16 seconds
2025-04-10 00:20:49,421 - INFO - Concurrency: 15 workers
2025-04-10 00:20:49,421 - INFO - Delay between requests: 0.00625 seconds
2025-04-10 00:20:49,421 - INFO - Total API calls expected: 1000
2025-04-10 00:21:21,116 - INFO - Starting repeat 1/25 for all questions
2025-04-10 00:21:21,117 - INFO - Processing kb_a, Q1, repeat 1
2025-04-10 00:53:00,170 - INFO - Processing kb_b, Q12, repeat 9
2025-04-10 00:53:01,740 - INFO - Processing kb_b, Q13, repeat 9
2025-04-10 00:53:13,807 - INFO - Processing kb_b, Q14, repeat 9
2025-04-10 00:53:17,499 - INFO - Processing kb_b, Q15, repeat 9
2025-04-10 00:53:18,148 - INFO - Processing kb_b, Q16, repeat 9
2025-04-10 00:53:19,067 - INFO - Processing kb_b, Q17, repeat 9
2025-04-10 00:53:19,686 - INFO - Processing kb_b, Q18, repeat 9
2025-04-10 00:53:22,444 - INFO - Processing kb_b, Q19, repeat 9
2025-04-10 00:53:23,110 - INFO - Processing kb_b, Q20, repeat 9
2025-04-10 00:53:23,915 - INFO - Starting repeat 10/25 for all questions
2025-04-10 00:53:23,915 - INFO - Processing kb_b, Q1, repeat 10
2025-04-10 00:53:26,473 - INFO - Processing kb_b, Q2, repeat 10
2025-04-10 00:53:28,586 - INFO - Processing kb_b, Q3, repeat 10
2025-04-10 00:53:31,187 - INFO - Processing kb_b, Q4, repeat 10
2025-04-10 00:53:35,978 - INFO - Processing kb_b, Q5, repeat 10
2025-04-10 00:53:38,080 - INFO - Processing kb_b, Q6, repeat 10
2025-04-10 00:53:41,541 - INFO - Processing kb_b, Q7, repeat 10
2025-04-10 00:53:42,959 - INFO - Processing kb_b, Q8, repeat 10
2025-04-10 00:53:46,032 - INFO - Processing kb_b, Q9, repeat 10
2025-04-10 00:53:48,136 - INFO - Processing kb_b, Q10, repeat 10
2025-04-10 00:53:49,504 - INFO - Processing kb_b, Q11, repeat 10
2025-04-10 00:53:52,328 - INFO - Processing kb_b, Q12, repeat 10
2025-04-10 00:53:53,687 - INFO - Processing kb_b, Q13, repeat 10
2025-04-10 00:54:06,227 - INFO - Processing kb_b, Q14, repeat 10
2025-04-10 00:54:10,082 - INFO - Processing kb_b, Q15, repeat 10
2025-04-10 00:54:10,718 - INFO - Processing kb_b, Q16, repeat 10
2025-04-10 00:54:11,618 - INFO - Processing kb_b, Q17, repeat 10
2025-04-10 00:54:12,419 - INFO - Processing kb_b, Q18, repeat 10
2025-04-10 00:54:16,725 - INFO - Processing kb_b, Q19, repeat 10
2025-04-10 00:54:17,328 - INFO - Processing kb_b, Q20, repeat 10
2025-04-10 00:54:18,148 - INFO - Starting repeat 11/25 for all questions
2025-04-10 00:54:18,148 - INFO - Processing kb_b, Q1, repeat 11
2025-04-10 00:54:21,165 - INFO - Processing kb_b, Q2, repeat 11
2025-04-10 00:54:24,266 - INFO - Processing kb_b, Q3, repeat 11
2025-04-10 00:54:26,525 - INFO - Processing kb_b, Q4, repeat 11
2025-04-10 00:54:31,616 - INFO - Processing kb_b, Q5, repeat 11
2025-04-10 00:54:33,134 - INFO - Processing kb_b, Q6, repeat 11
2025-04-10 00:54:35,273 - INFO - Processing kb_b, Q7, repeat 11
2025-04-10 00:54:36,800 - INFO - Processing kb_b, Q8, repeat 11
2025-04-10 00:54:40,400 - INFO - Processing kb_b, Q9, repeat 11
2025-04-10 00:54:42,499 - INFO - Processing kb_b, Q10, repeat 11
2025-04-10 00:54:43,925 - INFO - Processing kb_b, Q11, repeat 11
2025-04-10 00:54:47,022 - INFO - Processing kb_b, Q12, repeat 11
2025-04-10 00:54:48,246 - INFO - Processing kb_b, Q13, repeat 11
2025-04-10 00:55:01,549 - INFO - Processing kb_b, Q14, repeat 11
2025-04-10 00:55:05,488 - INFO - Processing kb_b, Q15, repeat 11
2025-04-10 00:55:06,138 - INFO - Processing kb_b, Q16, repeat 11
2025-04-10 00:55:07,054 - INFO - Processing kb_b, Q17, repeat 11
2025-04-10 00:55:07,904 - INFO - Processing kb_b, Q18, repeat 11
2025-04-10 00:55:11,073 - INFO - Processing kb_b, Q19, repeat 11
2025-04-10 00:55:11,690 - INFO - Processing kb_b, Q20, repeat 11
2025-04-10 00:55:12,427 - INFO - Starting repeat 12/25 for all questions
2025-04-10 00:55:12,427 - INFO - Processing kb_b, Q1, repeat 12
2025-04-10 00:55:14,526 - INFO - Processing kb_b, Q2, repeat 12
2025-04-10 00:55:16,688 - INFO - Processing kb_b, Q3, repeat 12
2025-04-10 00:55:19,825 - INFO - Processing kb_b, Q4, repeat 12
2025-04-10 00:55:25,315 - INFO - Processing kb_b, Q5, repeat 12
2025-04-10 00:55:26,745 - INFO - Processing kb_b, Q6, repeat 12
2025-04-10 00:55:29,169 - INFO - Processing kb_b, Q7, repeat 12
2025-04-10 00:55:30,620 - INFO - Processing kb_b, Q8, repeat 12
2025-04-10 00:55:33,027 - INFO - Processing kb_b, Q9, repeat 12
2025-04-10 00:55:35,011 - INFO - Processing kb_b, Q10, repeat 12
2025-04-10 00:55:36,356 - INFO - Processing kb_b, Q11, repeat 12
2025-04-10 00:55:38,533 - INFO - Processing kb_b, Q12, repeat 12
2025-04-10 00:55:39,867 - INFO - Processing kb_b, Q13, repeat 12
2025-04-10 00:55:53,415 - INFO - Processing kb_b, Q14, repeat 12
2025-04-10 00:55:58,281 - INFO - Processing kb_b, Q15, repeat 12
2025-04-10 00:55:58,930 - INFO - Processing kb_b, Q16, repeat 12
2025-04-10 00:56:00,724 - INFO - Processing kb_b, Q17, repeat 12
2025-04-10 00:56:01,320 - INFO - Processing kb_b, Q18, repeat 12
2025-04-10 00:56:04,491 - INFO - Processing kb_b, Q19, repeat 12
2025-04-10 00:56:05,157 - INFO - Processing kb_b, Q20, repeat 12
2025-04-10 00:56:06,095 - INFO - Starting repeat 13/25 for all questions
2025-04-10 00:56:06,095 - INFO - Processing kb_b, Q1, repeat 13
2025-04-10 00:56:08,626 - INFO - Processing kb_b, Q2, repeat 13
2025-04-10 00:56:10,765 - INFO - Processing kb_b, Q3, repeat 13
2025-04-10 00:56:13,486 - INFO - Processing kb_b, Q4, repeat 13
2025-04-10 00:56:19,515 - INFO - Processing kb_b, Q5, repeat 13
2025-04-10 00:56:20,915 - INFO - Processing kb_b, Q6, repeat 13
2025-04-10 00:56:25,578 - INFO - Processing kb_b, Q7, repeat 13
2025-04-10 00:56:27,046 - INFO - Processing kb_b, Q8, repeat 13
2025-04-10 00:56:30,334 - INFO - Processing kb_b, Q9, repeat 13
2025-04-10 00:56:32,753 - INFO - Processing kb_b, Q10, repeat 13
2025-04-10 00:56:34,138 - INFO - Processing kb_b, Q11, repeat 13
2025-04-10 00:56:37,007 - INFO - Processing kb_b, Q12, repeat 13
2025-04-10 00:56:38,286 - INFO - Processing kb_b, Q13, repeat 13
2025-04-10 00:56:51,219 - INFO - Processing kb_b, Q14, repeat 13
2025-04-10 00:56:54,908 - INFO - Processing kb_b, Q15, repeat 13
2025-04-10 00:56:55,557 - INFO - Processing kb_b, Q16, repeat 13
2025-04-10 00:56:56,723 - INFO - Processing kb_b, Q17, repeat 13
2025-04-10 00:56:57,320 - INFO - Processing kb_b, Q18, repeat 13
2025-04-10 00:57:01,393 - INFO - Processing kb_b, Q19, repeat 13
2025-04-10 00:57:02,054 - INFO - Processing kb_b, Q20, repeat 13
2025-04-10 00:57:02,783 - INFO - Starting repeat 14/25 for all questions
2025-04-10 00:57:02,783 - INFO - Processing kb_b, Q1, repeat 14
2025-04-10 00:57:05,199 - INFO - Processing kb_b, Q2, repeat 14
2025-04-10 00:57:07,289 - INFO - Processing kb_b, Q3, repeat 14
2025-04-10 00:57:10,099 - INFO - Processing kb_b, Q4, repeat 14
2025-04-10 00:57:12,714 - INFO - Processing kb_b, Q5, repeat 14
2025-04-10 00:57:14,194 - INFO - Processing kb_b, Q6, repeat 14
2025-04-10 00:57:19,001 - INFO - Processing kb_b, Q7, repeat 14
2025-04-10 00:57:20,537 - INFO - Processing kb_b, Q8, repeat 14
2025-04-10 00:57:24,479 - INFO - Processing kb_b, Q9, repeat 14
2025-04-10 00:57:26,921 - INFO - Processing kb_b, Q10, repeat 14
2025-04-10 00:57:28,388 - INFO - Processing kb_b, Q11, repeat 14
2025-04-10 00:57:30,052 - INFO - Processing kb_b, Q12, repeat 14
2025-04-10 00:57:31,181 - INFO - Processing kb_b, Q13, repeat 14
2025-04-10 00:57:42,970 - INFO - Processing kb_b, Q14, repeat 14
2025-04-10 00:57:46,722 - INFO - Processing kb_b, Q15, repeat 14
2025-04-10 00:57:47,352 - INFO - Processing kb_b, Q16, repeat 14
2025-04-10 00:57:48,263 - INFO - Processing kb_b, Q17, repeat 14
2025-04-10 00:57:48,879 - INFO - Processing kb_b, Q18, repeat 14
2025-04-10 00:57:49,660 - INFO - Processing kb_b, Q19, repeat 14
2025-04-10 00:57:50,283 - INFO - Processing kb_b, Q20, repeat 14
2025-04-10 00:57:51,217 - INFO - Starting repeat 15/25 for all questions
2025-04-10 00:57:51,217 - INFO - Processing kb_b, Q1, repeat 15
2025-04-10 00:57:54,823 - INFO - Processing kb_b, Q2, repeat 15
2025-04-10 00:57:56,914 - INFO - Processing kb_b, Q3, repeat 15
2025-04-10 00:57:59,983 - INFO - Processing kb_b, Q4, repeat 15
2025-04-10 00:58:04,299 - INFO - Processing kb_b, Q5, repeat 15
2025-04-10 00:58:07,131 - INFO - Processing kb_b, Q6, repeat 15
2025-04-10 00:58:12,086 - INFO - Processing kb_b, Q7, repeat 15
2025-04-10 00:58:13,589 - INFO - Processing kb_b, Q8, repeat 15
2025-04-10 00:58:16,661 - INFO - Processing kb_b, Q9, repeat 15
2025-04-10 00:58:20,515 - INFO - Processing kb_b, Q10, repeat 15
2025-04-10 00:58:21,830 - INFO - Processing kb_b, Q11, repeat 15
2025-04-10 00:58:23,453 - INFO - Processing kb_b, Q12, repeat 15
2025-04-10 00:58:24,742 - INFO - Processing kb_b, Q13, repeat 15
2025-04-10 00:58:36,306 - INFO - Processing kb_b, Q14, repeat 15
2025-04-10 00:58:41,846 - INFO - Processing kb_b, Q15, repeat 15
2025-04-10 00:58:42,493 - INFO - Processing kb_b, Q16, repeat 15
2025-04-10 00:58:43,404 - INFO - Processing kb_b, Q17, repeat 15
2025-04-10 00:58:44,044 - INFO - Processing kb_b, Q18, repeat 15
2025-04-10 00:58:47,958 - INFO - Processing kb_b, Q19, repeat 15
2025-04-10 00:58:48,626 - INFO - Processing kb_b, Q20, repeat 15
2025-04-10 00:58:49,567 - INFO - Starting repeat 16/25 for all questions
2025-04-10 00:58:49,568 - INFO - Processing kb_b, Q1, repeat 16
2025-04-10 00:58:52,303 - INFO - Processing kb_b, Q2, repeat 16
2025-04-10 00:58:54,386 - INFO - Processing kb_b, Q3, repeat 16
2025-04-10 00:58:57,425 - INFO - Processing kb_b, Q4, repeat 16
2025-04-10 00:59:01,383 - INFO - Processing kb_b, Q5, repeat 16
2025-04-10 00:59:03,132 - INFO - Processing kb_b, Q6, repeat 16
2025-04-10 00:59:07,976 - INFO - Processing kb_b, Q7, repeat 16
2025-04-10 00:59:09,582 - INFO - Processing kb_b, Q8, repeat 16
2025-04-10 00:59:13,104 - INFO - Processing kb_b, Q9, repeat 16
2025-04-10 00:59:15,886 - INFO - Processing kb_b, Q10, repeat 16
2025-04-10 00:59:17,105 - INFO - Processing kb_b, Q11, repeat 16
2025-04-10 00:59:18,817 - INFO - Processing kb_b, Q12, repeat 16
2025-04-10 00:59:20,196 - INFO - Processing kb_b, Q13, repeat 16
2025-04-10 00:59:32,161 - INFO - Processing kb_b, Q14, repeat 16
2025-04-10 00:59:36,847 - INFO - Processing kb_b, Q15, repeat 16
2025-04-10 00:59:37,499 - INFO - Processing kb_b, Q16, repeat 16
2025-04-10 00:59:38,757 - INFO - Processing kb_b, Q17, repeat 16
2025-04-10 00:59:39,367 - INFO - Processing kb_b, Q18, repeat 16
2025-04-10 00:59:41,994 - INFO - Processing kb_b, Q19, repeat 16
2025-04-10 00:59:42,612 - INFO - Processing kb_b, Q20, repeat 16
2025-04-10 00:59:43,438 - INFO - Starting repeat 17/25 for all questions
2025-04-10 00:59:43,438 - INFO - Processing kb_b, Q1, repeat 17
2025-04-10 00:59:46,266 - INFO - Processing kb_b, Q2, repeat 17
2025-04-10 00:59:48,285 - INFO - Processing kb_b, Q3, repeat 17
2025-04-10 00:59:50,770 - INFO - Processing kb_b, Q4, repeat 17
2025-04-10 00:59:54,680 - INFO - Processing kb_b, Q5, repeat 17
2025-04-10 00:59:56,115 - INFO - Processing kb_b, Q6, repeat 17
2025-04-10 01:00:00,232 - INFO - Processing kb_b, Q7, repeat 17
2025-04-10 01:00:01,725 - INFO - Processing kb_b, Q8, repeat 17
2025-04-10 01:00:05,437 - INFO - Processing kb_b, Q9, repeat 17
2025-04-10 01:00:07,578 - INFO - Processing kb_b, Q10, repeat 17
2025-04-10 01:00:09,052 - INFO - Processing kb_b, Q11, repeat 17
2025-04-10 01:00:10,766 - INFO - Processing kb_b, Q12, repeat 17
2025-04-10 01:00:14,756 - INFO - Processing kb_b, Q13, repeat 17
2025-04-10 01:00:27,758 - INFO - Processing kb_b, Q14, repeat 17
2025-04-10 01:00:32,994 - INFO - Processing kb_b, Q15, repeat 17
2025-04-10 01:00:33,647 - INFO - Processing kb_b, Q16, repeat 17
2025-04-10 01:00:34,566 - INFO - Processing kb_b, Q17, repeat 17
2025-04-10 01:00:35,231 - INFO - Processing kb_b, Q18, repeat 17
2025-04-10 01:00:41,663 - INFO - Processing kb_b, Q19, repeat 17
2025-04-10 01:00:42,262 - INFO - Processing kb_b, Q20, repeat 17
2025-04-10 01:00:43,221 - INFO - Starting repeat 18/25 for all questions
2025-04-10 01:00:43,221 - INFO - Processing kb_b, Q1, repeat 18
2025-04-10 01:00:44,568 - INFO - Processing kb_b, Q2, repeat 18
2025-04-10 01:00:46,930 - INFO - Processing kb_b, Q3, repeat 18
2025-04-10 01:00:49,800 - INFO - Processing kb_b, Q4, repeat 18
2025-04-10 01:00:56,204 - INFO - Processing kb_b, Q5, repeat 18
2025-04-10 01:00:57,841 - INFO - Processing kb_b, Q6, repeat 18
2025-04-10 01:01:02,791 - INFO - Processing kb_b, Q7, repeat 18
2025-04-10 01:01:04,214 - INFO - Processing kb_b, Q8, repeat 18
2025-04-10 01:01:07,594 - INFO - Processing kb_b, Q9, repeat 18
2025-04-10 01:01:09,647 - INFO - Processing kb_b, Q10, repeat 18
2025-04-10 01:01:10,972 - INFO - Processing kb_b, Q11, repeat 18
2025-04-10 01:01:12,487 - INFO - Processing kb_b, Q12, repeat 18
2025-04-10 01:01:13,161 - INFO - Processing kb_b, Q13, repeat 18
2025-04-10 01:01:25,300 - INFO - Processing kb_b, Q14, repeat 18
2025-04-10 01:01:29,610 - INFO - Processing kb_b, Q15, repeat 18
2025-04-10 01:01:30,259 - INFO - Processing kb_b, Q16, repeat 18
2025-04-10 01:01:31,173 - INFO - Processing kb_b, Q17, repeat 18
2025-04-10 01:01:31,837 - INFO - Processing kb_b, Q18, repeat 18
2025-04-10 01:01:35,469 - INFO - Processing kb_b, Q19, repeat 18
2025-04-10 01:01:36,087 - INFO - Processing kb_b, Q20, repeat 18
2025-04-10 01:01:36,728 - INFO - Starting repeat 19/25 for all questions
2025-04-10 01:01:36,728 - INFO - Processing kb_b, Q1, repeat 19
2025-04-10 01:01:40,048 - INFO - Processing kb_b, Q2, repeat 19
2025-04-10 01:01:42,204 - INFO - Processing kb_b, Q3, repeat 19
2025-04-10 01:01:44,558 - INFO - Processing kb_b, Q4, repeat 19
2025-04-10 01:01:49,208 - INFO - Processing kb_b, Q5, repeat 19
2025-04-10 01:01:50,234 - INFO - Processing kb_b, Q6, repeat 19
2025-04-10 01:01:52,544 - INFO - Processing kb_b, Q7, repeat 19
2025-04-10 01:01:53,989 - INFO - Processing kb_b, Q8, repeat 19
2025-04-10 01:01:57,202 - INFO - Processing kb_b, Q9, repeat 19
2025-04-10 01:01:59,069 - INFO - Processing kb_b, Q10, repeat 19
2025-04-10 01:02:00,425 - INFO - Processing kb_b, Q11, repeat 19
2025-04-10 01:02:02,047 - INFO - Processing kb_b, Q12, repeat 19
2025-04-10 01:02:03,247 - INFO - Processing kb_b, Q13, repeat 19
2025-04-10 01:02:14,907 - INFO - Processing kb_b, Q14, repeat 19
2025-04-10 01:02:20,170 - INFO - Processing kb_b, Q15, repeat 19
2025-04-10 01:02:20,800 - INFO - Processing kb_b, Q16, repeat 19
2025-04-10 01:02:21,711 - INFO - Processing kb_b, Q17, repeat 19
2025-04-10 01:02:22,309 - INFO - Processing kb_b, Q18, repeat 19
2025-04-10 01:02:26,041 - INFO - Processing kb_b, Q19, repeat 19
2025-04-10 01:02:26,658 - INFO - Processing kb_b, Q20, repeat 19
2025-04-10 01:02:27,416 - INFO - Starting repeat 20/25 for all questions
2025-04-10 01:02:27,416 - INFO - Processing kb_b, Q1, repeat 20
2025-04-10 01:02:30,456 - INFO - Processing kb_b, Q2, repeat 20
2025-04-10 01:02:32,566 - INFO - Processing kb_b, Q3, repeat 20
2025-04-10 01:02:35,313 - INFO - Processing kb_b, Q4, repeat 20
2025-04-10 01:02:40,640 - INFO - Processing kb_b, Q5, repeat 20
2025-04-10 01:02:42,505 - INFO - Processing kb_b, Q6, repeat 20
2025-04-10 01:02:45,519 - INFO - Processing kb_b, Q7, repeat 20
2025-04-10 01:02:46,939 - INFO - Processing kb_b, Q8, repeat 20
2025-04-10 01:02:49,451 - INFO - Processing kb_b, Q9, repeat 20
2025-04-10 01:02:51,775 - INFO - Processing kb_b, Q10, repeat 20
2025-04-10 01:02:53,456 - INFO - Processing kb_b, Q11, repeat 20
2025-04-10 01:02:56,507 - INFO - Processing kb_b, Q12, repeat 20
2025-04-10 01:03:00,363 - INFO - Processing kb_b, Q13, repeat 20
2025-04-10 01:03:14,275 - INFO - Processing kb_b, Q14, repeat 20
2025-04-10 01:03:18,650 - INFO - Processing kb_b, Q15, repeat 20
2025-04-10 01:03:19,280 - INFO - Processing kb_b, Q16, repeat 20
2025-04-10 01:03:20,193 - INFO - Processing kb_b, Q17, repeat 20
2025-04-10 01:03:20,794 - INFO - Processing kb_b, Q18, repeat 20
2025-04-10 01:03:24,958 - INFO - Processing kb_b, Q19, repeat 20
2025-04-10 01:03:25,579 - INFO - Processing kb_b, Q20, repeat 20
2025-04-10 01:03:26,310 - INFO - Starting repeat 21/25 for all questions
2025-04-10 01:03:26,310 - INFO - Processing kb_b, Q1, repeat 21
2025-04-10 01:03:28,909 - INFO - Processing kb_b, Q2, repeat 21
2025-04-10 01:03:30,913 - INFO - Processing kb_b, Q3, repeat 21
2025-04-10 01:03:33,908 - INFO - Processing kb_b, Q4, repeat 21
2025-04-10 01:03:36,614 - INFO - Processing kb_b, Q5, repeat 21
2025-04-10 01:03:38,273 - INFO - Processing kb_b, Q6, repeat 21
2025-04-10 01:03:42,572 - INFO - Processing kb_b, Q7, repeat 21
2025-04-10 01:03:45,236 - INFO - Processing kb_b, Q8, repeat 21
2025-04-10 01:03:49,202 - INFO - Processing kb_b, Q9, repeat 21
2025-04-10 01:03:51,326 - INFO - Processing kb_b, Q10, repeat 21
2025-04-10 01:03:52,729 - INFO - Processing kb_b, Q11, repeat 21
2025-04-10 01:03:54,268 - INFO - Processing kb_b, Q12, repeat 21
2025-04-10 01:03:55,691 - INFO - Processing kb_b, Q13, repeat 21
2025-04-10 01:04:08,249 - INFO - Processing kb_b, Q14, repeat 21
2025-04-10 01:04:12,217 - INFO - Processing kb_b, Q15, repeat 21
2025-04-10 01:04:12,846 - INFO - Processing kb_b, Q16, repeat 21
2025-04-10 01:04:13,759 - INFO - Processing kb_b, Q17, repeat 21
2025-04-10 01:04:14,601 - INFO - Processing kb_b, Q18, repeat 21
2025-04-10 01:04:19,414 - INFO - Processing kb_b, Q19, repeat 21
2025-04-10 01:04:20,080 - INFO - Processing kb_b, Q20, repeat 21
2025-04-10 01:04:20,834 - INFO - Starting repeat 22/25 for all questions
2025-04-10 01:04:20,835 - INFO - Processing kb_b, Q1, repeat 22
2025-04-10 01:04:24,305 - INFO - Processing kb_b, Q2, repeat 22
2025-04-10 01:04:25,611 - INFO - Processing kb_b, Q3, repeat 22
2025-04-10 01:04:28,770 - INFO - Processing kb_b, Q4, repeat 22
2025-04-10 01:04:32,449 - INFO - Processing kb_b, Q5, repeat 22
2025-04-10 01:04:33,877 - INFO - Processing kb_b, Q6, repeat 22
2025-04-10 01:04:37,873 - INFO - Processing kb_b, Q7, repeat 22
2025-04-10 01:04:43,105 - INFO - Processing kb_b, Q8, repeat 22
2025-04-10 01:04:45,901 - INFO - Processing kb_b, Q9, repeat 22
2025-04-10 01:04:49,071 - INFO - Processing kb_b, Q10, repeat 22
2025-04-10 01:04:50,448 - INFO - Processing kb_b, Q11, repeat 22
2025-04-10 01:04:52,082 - INFO - Processing kb_b, Q12, repeat 22
2025-04-10 01:04:55,521 - INFO - Processing kb_b, Q13, repeat 22
2025-04-10 01:05:06,766 - INFO - Processing kb_b, Q14, repeat 22
2025-04-10 01:05:11,052 - INFO - Processing kb_b, Q15, repeat 22
2025-04-10 01:05:11,697 - INFO - Processing kb_b, Q16, repeat 22
2025-04-10 01:05:12,594 - INFO - Processing kb_b, Q17, repeat 22
2025-04-10 01:05:13,467 - INFO - Processing kb_b, Q18, repeat 22
2025-04-10 01:05:16,452 - INFO - Processing kb_b, Q19, repeat 22
2025-04-10 01:05:17,117 - INFO - Processing kb_b, Q20, repeat 22
2025-04-10 01:05:17,942 - INFO - Starting repeat 23/25 for all questions
2025-04-10 01:05:17,942 - INFO - Processing kb_b, Q1, repeat 23
2025-04-10 01:05:20,523 - INFO - Processing kb_b, Q2, repeat 23
2025-04-10 01:05:22,818 - INFO - Processing kb_b, Q3, repeat 23
2025-04-10 01:05:25,764 - INFO - Processing kb_b, Q4, repeat 23
2025-04-10 01:05:30,236 - INFO - Processing kb_b, Q5, repeat 23
2025-04-10 01:05:31,737 - INFO - Processing kb_b, Q6, repeat 23
2025-04-10 01:05:35,014 - INFO - Processing kb_b, Q7, repeat 23
2025-04-10 01:05:36,478 - INFO - Processing kb_b, Q8, repeat 23
2025-04-10 01:05:39,300 - INFO - Processing kb_b, Q9, repeat 23
2025-04-10 01:05:41,852 - INFO - Processing kb_b, Q10, repeat 23
2025-04-10 01:05:43,260 - INFO - Processing kb_b, Q11, repeat 23
2025-04-10 01:05:45,090 - INFO - Processing kb_b, Q12, repeat 23
2025-04-10 01:05:46,582 - INFO - Processing kb_b, Q13, repeat 23
2025-04-10 01:06:00,115 - INFO - Processing kb_b, Q14, repeat 23
2025-04-10 01:06:03,795 - INFO - Processing kb_b, Q15, repeat 23
2025-04-10 01:06:04,446 - INFO - Processing kb_b, Q16, repeat 23
2025-04-10 01:06:05,362 - INFO - Processing kb_b, Q17, repeat 23
2025-04-10 01:06:05,977 - INFO - Processing kb_b, Q18, repeat 23
2025-04-10 01:06:12,373 - INFO - Processing kb_b, Q19, repeat 23
2025-04-10 01:06:12,987 - INFO - Processing kb_b, Q20, repeat 23
2025-04-10 01:06:13,809 - INFO - Starting repeat 24/25 for all questions
2025-04-10 01:06:13,809 - INFO - Processing kb_b, Q1, repeat 24
2025-04-10 01:06:16,739 - INFO - Processing kb_b, Q2, repeat 24
2025-04-10 01:06:19,081 - INFO - Processing kb_b, Q3, repeat 24
2025-04-10 01:06:22,191 - INFO - Processing kb_b, Q4, repeat 24
2025-04-10 01:06:24,637 - INFO - Processing kb_b, Q5, repeat 24
2025-04-10 01:06:26,040 - INFO - Processing kb_b, Q6, repeat 24
2025-04-10 01:06:28,873 - INFO - Processing kb_b, Q7, repeat 24
2025-04-10 01:06:30,278 - INFO - Processing kb_b, Q8, repeat 24
2025-04-10 01:06:33,472 - INFO - Processing kb_b, Q9, repeat 24
2025-04-10 01:06:36,485 - INFO - Processing kb_b, Q10, repeat 24
2025-04-10 01:06:37,827 - INFO - Processing kb_b, Q11, repeat 24
2025-04-10 01:06:40,854 - INFO - Processing kb_b, Q12, repeat 24
2025-04-10 01:06:42,394 - INFO - Processing kb_b, Q13, repeat 24
2025-04-10 01:06:54,664 - INFO - Processing kb_b, Q14, repeat 24
2025-04-10 01:06:58,560 - INFO - Processing kb_b, Q15, repeat 24
2025-04-10 01:06:59,210 - INFO - Processing kb_b, Q16, repeat 24
2025-04-10 01:07:00,452 - INFO - Processing kb_b, Q17, repeat 24
2025-04-10 01:07:01,072 - INFO - Processing kb_b, Q18, repeat 24
2025-04-10 01:07:05,635 - INFO - Processing kb_b, Q19, repeat 24
2025-04-10 01:07:06,237 - INFO - Processing kb_b, Q20, repeat 24
2025-04-10 01:07:06,952 - INFO - Starting repeat 25/25 for all questions
2025-04-10 01:07:06,952 - INFO - Processing kb_b, Q1, repeat 25
2025-04-10 01:07:09,261 - INFO - Processing kb_b, Q2, repeat 25
2025-04-10 01:07:11,332 - INFO - Processing kb_b, Q3, repeat 25
2025-04-10 01:07:14,283 - INFO - Processing kb_b, Q4, repeat 25
2025-04-10 01:07:19,839 - INFO - Processing kb_b, Q5, repeat 25
2025-04-10 01:07:21,660 - INFO - Processing kb_b, Q6, repeat 25
2025-04-10 01:07:24,153 - INFO - Processing kb_b, Q7, repeat 25
2025-04-10 01:07:25,700 - INFO - Processing kb_b, Q8, repeat 25
2025-04-10 01:07:28,645 - INFO - Processing kb_b, Q9, repeat 25
2025-04-10 01:07:30,788 - INFO - Processing kb_b, Q10, repeat 25
2025-04-10 01:07:32,979 - INFO - Processing kb_b, Q11, repeat 25
2025-04-10 01:07:34,530 - INFO - Processing kb_b, Q12, repeat 25
2025-04-10 01:07:37,158 - INFO - Processing kb_b, Q13, repeat 25
2025-04-10 01:07:50,561 - INFO - Processing kb_b, Q14, repeat 25
2025-04-10 01:07:54,033 - INFO - Processing kb_b, Q15, repeat 25
2025-04-10 01:07:54,684 - INFO - Processing kb_b, Q16, repeat 25
2025-04-10 01:07:55,588 - INFO - Processing kb_b, Q17, repeat 25
2025-04-10 01:07:56,209 - INFO - Processing kb_b, Q18, repeat 25
2025-04-10 01:07:57,481 - INFO - Processing kb_b, Q19, repeat 25
2025-04-10 01:07:58,096 - INFO - Processing kb_b, Q20, repeat 25
2025-04-10 01:07:59,516 - INFO - Saved results for kb_b to ./model_results/kb_b_results_20250410_010759.json
2025-04-10 01:07:59,535 - INFO - Saved raw data to ./results/raw_results_20250410_010759.pkl and ./results/raw_results_20250410_010759.json
2025-04-10 01:07:59,554 - INFO - Saved raw data to ./results/raw_results_20250410_010759.pkl and ./results/raw_results_20250410_010759.json
2025-04-10 01:07:59,583 - INFO - Analyzing results from ./results/raw_results_20250410_010759.pkl
2025-04-10 01:07:59,583 - INFO - Models: ['kb_a', 'kb_b']
2025-04-10 01:07:59,583 - INFO - Questions: 20
2025-04-10 01:07:59,646 - INFO - Identical responses found for kb_b, Q15
2025-04-10 01:07:59,646 - INFO - kb_b, Q15: 267 dimensions have zero std dev out of 1536
2025-04-10 01:07:59,650 - INFO - === Zero Standard Deviation Summary ===
2025-04-10 01:07:59,650 - INFO - kb_a: 0/20 questions have dimensions with zero std dev
